,date,user_loc,message,full_name,country,country_code,geo_code
0,2020-01-08 13:49:18,"Glasgow, Scotland",Can anyone in Scotland be arsed with this for another 5 years? Tories continue to shout down Scotland’s elected rep… https://t.co/xw8FDFOtwG,"Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
1,2020-01-08 13:59:26,"London, England","https://t.co/B6inPM8K8C

The Scottish Laa-Laas have IndyRef2 on their minds like they have been brainwashed by a religious cult.","Hillingdon, London",United Kingdom,GB,[-0.442361 51.537061]
2,2020-01-08 14:59:35,"Cardiff, Wales",@alcampian Scotlands best chance of independence is not any #indyref2 it's to ask the other 3 nations if they want… https://t.co/TZv4hynstr,"Cardiff, Wales",United Kingdom,GB,[-3.1798   51.497002]
3,2020-01-08 15:23:24,Scotland,I’m not surprised (in the slightest) that @BorisJohnson has refused @NicolaSturgeon’s request to hold #Indyref2. Bu… https://t.co/T5yl0Ev9PD,"Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
4,2020-01-08 15:44:58,Scotland+,"@anninnis @BBCPolitics Vote NO to stay in the EU they said in 2014. Things change, time for IndyRef2","Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
5,2020-01-08 16:18:15,"Glasgow, Scotland",@CoyJudge Because that vote was done and lost so I moved on now we have Brexit which I was on the winning side of a… https://t.co/Uzgm92MVan,"Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
6,2020-01-08 17:13:18,,"@pocket_rocket96 I’m Labour, on this I agree totally with Boris. SNP sort out all the shit they have created in Scotland. Indyref2 is dead.","Heswall, England",United Kingdom,GB,[-3.101829 53.335544]
7,2020-01-08 17:22:41,"Dumfries, Scotland",But what confuses me is he said vote for him and elect a UK Tory Government to stop IndyRef2 and people did. Now he… https://t.co/gwgWwLvsWS,"Edinburgh, Scotland",United Kingdom,GB,[-3.203008 55.943196]
8,2020-01-08 18:00:20,Scotland,"@STVNews He hasn't rejected it, he has just given an opinion. Rejecting it would be officially responding to the Se… https://t.co/DGWUDxNt5e","Scotland, United Kingdom",United Kingdom,GB,[-4.200441 57.739454]
9,2020-01-08 18:01:01,"Lewisham, London",@JennThorburn_ @elsieortong @maliharez @SamMoore249 The Labour Party is a British party specifically; it can't advo… https://t.co/QfHXyLURhY,"Budapest, Hungary",Hungary,HU,[19.129828 47.48123 ]
10,2020-01-08 18:08:16,"Lewisham, London",@JennThorburn_ @elsieortong @maliharez @SamMoore249 Any party that gets 45% of the vote in a Election will win it h… https://t.co/UFL5d8sky7,"Budapest, Hungary",Hungary,HU,[19.129828 47.48123 ]
11,2020-01-08 18:12:07,Central Scotland,Ian Blackford puts SNP on indyref2 footing with new-look frontbench team https://t.co/ASaKadYTmm,"Causewayhead, Scotland",United Kingdom,GB,[-3.932982 56.13561 ]
12,2020-01-08 18:38:31,,HumzaYousaf what do we think will come first? Permission for Indyref2 or the independent public enquiry into the Paedophile ring at Celtic ?,"Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
13,2020-01-08 19:06:13,"Cardiff, Wales",@alcampian I was having a dig at those who wish an #indyref2,"Cardiff, Wales",United Kingdom,GB,[-3.1798   51.497002]
14,2020-01-08 19:19:10,Edinburgh North & Leith,@BizforScotland bring their fantastic materials to @YesENL #BelieveInScotland #IndyRef2 #Leith https://t.co/l0Rgv2iTw3,"Edinburgh, Scotland",United Kingdom,GB,[-3.203008 55.943196]
15,2020-01-08 20:14:23,World,@ScotTories @John2Win If you has any clue about what is happening in Scotland you Would understand that the best pe… https://t.co/rxqHv1gtya,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
16,2020-01-08 20:21:50,World,@Innealadair EU knows those figures will be changed within few years if they are even valid! EU knows scotland is a… https://t.co/ix0HMX0nvP,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
17,2020-01-08 20:42:04,"Barrhead, Scotland",Our country hasn’t lost its mind. We are just along for the ride. 🙈 #indyref2 🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/omURAPqE3D,"Barrhead, Scotland",United Kingdom,GB,[-4.394863 55.800651]
18,2020-01-08 20:51:32,World,@Sillyshib Yes she was last seen on the Mustique Island counting the next GE postal votes #indyref2,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
19,2020-01-08 21:11:10,World,@severincarrell @DaniGaravelli1 @TheScotsman @scotonsunday @pressjournal From shit to turd in such a small time #indyref2,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
20,2020-01-08 21:14:22,World,@ScotTories Go and check where the Tories are in charge #indyref2,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
21,2020-01-08 21:48:25,Inverclyde,"We’ve asked politely, Scottish democracy has been slapped in the face. The time to wait for the UK Parliament to te… https://t.co/fl3QbV9Yg3","Greenock, Scotland",United Kingdom,GB,[-4.755876 55.939201]
22,2020-01-08 21:49:12,,"This is not being reported by the British nationalist media for obvious reasons, but it is hugely significant on th… https://t.co/TEgMcLnnJ1","Scotland, United Kingdom",United Kingdom,GB,[-4.200441 57.739454]
23,2020-01-08 21:56:06,Glasgow,Ian Blackford puts SNP on indyref2 footing with new-look frontbench team https://t.co/EJVtsVRfXf,"Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
24,2020-01-08 22:26:31,,On Saturday I reckon I will be returning to my accommodation with a walk along Clydeside nipping over Bell's Bridge… https://t.co/G1ifuwxwlT,"Scotland, United Kingdom",United Kingdom,GB,[-4.200441 57.739454]
25,2020-01-08 23:10:45,,@meljomur I joined @theSNP in 1968 we were thought eccentric.  On Saturday Scotland will have hundreds of thousands… https://t.co/UTshmVFjz4,"Scotland, United Kingdom",United Kingdom,GB,[-4.200441 57.739454]
26,2020-01-09 04:24:17,"Cardiff, Wales",Those who keep on about #indyref2 listen to the only SNP leader to deliver a referendum on independence more import… https://t.co/KwqC3vd9Gn,"Cardiff, Wales",United Kingdom,GB,[-3.1798   51.497002]
27,2020-01-09 06:49:49,"South East, England",Clive’s right. Thoroughgoing federalism between the nations of the UK would free each individual parliament to legi… https://t.co/ymADVJwFgH,"Woburn Sands, England",United Kingdom,GB,[-0.654783 52.017308]
28,2020-01-09 08:35:19,Scotland+,"@bridgesforindy Spreading Peace, Love &amp; Scottish independence :)","Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
29,2020-01-09 08:38:18,Aurora Borealis,"It's mildly amusing all this feux outrage on the news today.

The sooner we're back to Brexit, IndyRef2 &amp; WW3 the better!!!","Bridge of Don, Scotland",United Kingdom,GB,[-2.108176 57.18904 ]
30,2020-01-09 09:24:57,London,Democracy https://t.co/FcRFuYXk7w,"Camden Town, London",United Kingdom,GB,[-0.159403 51.542436]
31,2020-01-09 09:31:10,Somewhere on OS map 47 or 50,"So....
Ireland reunifies #borderpoll
Scotland gets independence #indyref2
Now England might go Republic #meghxit 
(… https://t.co/2LDr1iTLNx","Galway, Ireland",Ireland,IE,[-9.106505 53.343313]
32,2020-01-09 09:45:06,"Bradford, England",@oluwaphemmyade1 @SteveHayWoody @piersmorgan @DailyMail @realDonaldTrump People like you are a danger on social med… https://t.co/fAkhatR92M,"Bradford, England",United Kingdom,GB,[-1.76682  53.815934]
33,2020-01-09 11:15:34,,"With all due respect Jess, you can still be against Scottish independence but still be for the right of Scottish pe… https://t.co/KisHpAuUmI","Poplar, London",United Kingdom,GB,[-3.502000e-02  5.151483e+01]
34,2020-01-09 11:15:34,,All the leadership candidates have talked about listening to the electorate and part of that is recognising that th… https://t.co/jrbydhkdiS,"Poplar, London",United Kingdom,GB,[-3.502000e-02  5.151483e+01]
35,2020-01-09 11:15:35,,"If the Scottish Parliament legislate for #indyref2 and the Tory govt block it, Labour should stand up for the Scott… https://t.co/ymhCLML3D0","Poplar, London",United Kingdom,GB,[-3.502000e-02  5.151483e+01]
36,2020-01-09 11:17:24,FB.me/EnglishInRomania,"@Soupelina @OldBobCyprus Good on them
I really hope they go full #IndyRef2 now. The sooner the UK is broken up the… https://t.co/qcIPHJaa8R","Constanta, Romania",Romania,RO,[28.590977 44.192043]
37,2020-01-09 11:35:14,Scotland,So we can either listen to @UKLabour only surviving MP in Scotland or we can listen to EU chiefs who have the welco… https://t.co/ZeLJ191jEi,"Scotland, United Kingdom",United Kingdom,GB,[-4.200441 57.739454]
38,2020-01-09 12:28:55,,"5 years old, but relevant: Referendum: Study finds those with more info are more likely to vote yes https://t.co/HsiB1QygIY","Zug, Switzerland",Switzerland,CH,[ 8.519569 47.135374]
39,2020-01-09 13:32:58,Bailiwick of Guernsey,Can’t see how Scottish independence supporters using quotes about leaving a critically important political and econ… https://t.co/YE6nMvkbu5,"Saint Peter Port, Bailiwick of Guernsey",United Kingdom,GB,[-2.542239 49.460337]
40,2020-01-09 13:39:50,China,"@GTMelhuish Ngl I’m pro Scottish independence, I want Eu citizenship. If Scotland goes independent I’d be a Scot as well as English","Liaoning, People's Republic of China",People's Republic of China,CN,[122.310673  41.097476]
41,2020-01-09 13:43:51,"Toronto,  Glasgow & Wherever","@DavidWaywell National animal of Scotland, clear shout out for Scottish independence","Birkenshaw, Scotland",United Kingdom,GB,[-4.0624   55.827547]
42,2020-01-09 15:19:12,"Dunfermline, Scotland",Why don’t ex-pat Scots have the decency to keep their views on Scottish Independence to themselves?,"Dunfermline, Scotland",United Kingdom,GB,[-3.452863 56.06718 ]
43,2020-01-09 15:36:10,"Glasgow, Scotland",I probably learned more on my 6 months abroad than I did during the rest of my 4 years of my undergrad. This is suc… https://t.co/S7AYmcUn5j,"Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
44,2020-01-09 15:44:50,"Aberdeen, Scotland",@scott_mclean_73 @stewartfisher @DonBeanleone The ‘once in a generation’ con is associated with the 2014 Scottish I… https://t.co/9T1polMMkd,"Aberdeen, Scotland",United Kingdom,GB,[-2.12704  57.160556]
45,2020-01-09 16:37:22,"Swansea, Wales",Clear that .@scottishlabour is responding with purpose to the #GE2019 outcome. Looking at options regarding… https://t.co/e5DfWpk9WB,"Gorseinon, Wales",United Kingdom,GB,[-4.048755 51.668666]
46,2020-01-09 17:34:20,"Newport, Isle of Wight",Bunter crying into his beer - EU (withdrawal agreement) Bill passed by 99 votes just now. Fat Man is now saying “we… https://t.co/7zwIuJQHSg,"Newport, England",United Kingdom,GB,[-1.296543 50.704936]
47,2020-01-09 18:13:46,Kinross,Well after reading tweets of Parliament today I am expecting another surge of Scottish Independence Supporters.. Pl… https://t.co/z7rDFjaTzB,"Kinross, Scotland",United Kingdom,GB,[-3.42603  56.207934]
48,2020-01-09 18:28:32,"Lochmaben, Dumfries & Galloway",I can confirm that I have now cancelled my May holiday plans to stand up for my constituents within my own party. I… https://t.co/RPS81UhPuG,"Scotland, United Kingdom",United Kingdom,GB,[-4.200441 57.739454]
49,2020-01-09 18:42:17,Kinross,@Antonineone1 @jpjanson Same old shite Don't watch it as more #bbcbias on a week when Scottish Independence is fore… https://t.co/hdr9q6MjhX,"Kinross, Scotland",United Kingdom,GB,[-3.42603  56.207934]
50,2020-01-09 18:44:45,,@carolef576 @0_politics2 @MrMasonMills I have English relatives who are lovely but I’m starting to just turn off wh… https://t.co/eOMiEj3x3g,"Thornliebank, Scotland",United Kingdom,GB,[-4.291422 55.794269]
51,2020-01-09 18:54:17,A Scottish Island,"@JamesCleverly @BorisJohnson @Conservatives Thank you for enabling Scottish Independence, Mr Dimly.","Broadstairs, England",United Kingdom,GB,[ 1.416219 51.352074]
52,2020-01-09 19:42:51,"Glasgow, Scotland","The wind of change? 

It’s about time that you part company with your London masters.

Scottish Labour is consideri… https://t.co/io7oKKi8QH","Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
53,2020-01-09 20:05:19,World,@DavidMundellDCT @theSNP You are fight we want another referendum which is our way to move on. We Also moved on by… https://t.co/UtkSqvadXO,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
54,2020-01-09 20:32:25,"Glasgow, Scotland","Oh well, Leonard firmly voting for Clive Lewis then; he should be considering his position, then resigning without… https://t.co/g8HWax1AIM","Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
55,2020-01-09 20:36:21,"Edinburgh , Scotland","You can say #itstime for #indyref2 all you want. But until someone has the balls to do something, you’re just a talking clock.","Edinburgh, Scotland",United Kingdom,GB,[-3.203008 55.943196]
56,2020-01-09 20:48:15,World,@ScotTories You mean the super fast broadband that isn’t devolved? You complete tissées! #indyref2,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
57,2020-01-09 21:10:08,,@Neil_MacKay5 My husband had a knee replacement 6 weeks ago but we will be there even though he still has to use 2… https://t.co/BDn6Sjj27Z,"Paisley, Scotland",United Kingdom,GB,[-4.424785 55.834731]
58,2020-01-09 21:12:44,,"Quite agree, Scottish Independence is the more likely now! https://t.co/fR4AF6k7Iv","Wicklewood, England",United Kingdom,GB,[ 1.061326 52.581316]
59,2020-01-09 22:11:48,"Motherwell, Scotland","Every Election in Scotland, Tories say ""Vote for us to say no to the SNP and indyref2"" then they get trounced and s… https://t.co/DdT9RT1VgP","Motherwell, Scotland",United Kingdom,GB,[-3.984748 55.801346]
60,2020-01-09 22:12:07,Scotland,"@jessphillips Are you insinuating that after Scottish independence we would suddenly stop ""caring about kids"" from… https://t.co/kyW3nx5K8J","Scotland, United Kingdom",United Kingdom,GB,[-4.200441 57.739454]
61,2020-01-09 22:22:54,Scotland,"Hi @IanMurrayMP, can you list the deficits of the 27 member countries of the European Union at the point of their m… https://t.co/ZZv8PTZGRI","Scotland, United Kingdom",United Kingdom,GB,[-4.200441 57.739454]
62,2020-01-09 22:23:55,,Bonkers.... We lost 5 MPs by our equivocation over the Union....  Scottish Labour 'could back second independence r… https://t.co/CWGHZAeuA3,"Harrow, London",United Kingdom,GB,[-0.337063 51.595833]
63,2020-01-09 22:57:09,Kirkcaldy,@Yes_Dumfries @ArtyBagger Great way to get wavering 2014 No voters on board with #IndyRef2 Not.,"Kirkcaldy, Scotland",United Kingdom,GB,[-3.166795 56.117733]
64,2020-01-09 23:37:59,Glasgow,"@DavidMundellDCT @theSNP Why did you campaign on “Stop IndyRef2” at the last GE, if it’s a subject decided in 2014?… https://t.co/ztwFbiyqUP","Bishopbriggs, Scotland",United Kingdom,GB,[-4.218431 55.909777]
65,2020-01-10 04:41:26,"ÜT: 56.4643214,-2.9662589",The wee torys now know they are in the last days of this BASTARD SHITE UNION ..a free SCOTLAND is on our horizon… https://t.co/fTZKZDC1vx,"Dundee, Scotland",United Kingdom,GB,[-2.955045 56.476952]
66,2020-01-10 06:15:46,"Scotland, Europe",The Union: done. #indyref2 https://t.co/jxMNMt9jC7,"Aberdeen, Scotland",United Kingdom,GB,[-2.12704  57.160556]
67,2020-01-10 06:24:19,"Kirkcaldy, Scotland",@JohnRentoul @mstewart_23 Who said once in a generation? Salmond said a party would need to win a future election t… https://t.co/J6EtXrHkXd,"East Wemyss, Scotland",United Kingdom,GB,[-3.065612 56.159831]
68,2020-01-10 07:43:08,"Luncarty, Scotland","This is  hypocrisy by Leonard.
His party in 2011 stated they would not be interested in a Federal UK. It was Tom Wa… https://t.co/4rM95uogLP","Luncarty, Scotland",United Kingdom,GB,[-3.466093 56.45197 ]
69,2020-01-10 07:53:33,Scotland🏴󠁧󠁢󠁳󠁣󠁴󠁿,@DavidMundellDCT @theSNP Same old Tory arrogance. Your days are numbered. You know Scotland is turning and that’s w… https://t.co/iaa0CESsJe,"Burntisland, Scotland",United Kingdom,GB,[-3.23329 56.06222]
70,2020-01-10 07:55:21,"England, Lancing.",So Labour are prepared to put the very future of the United Kingdom at risk to gain some semblance of power back.… https://t.co/R1ejqZywEX,"Sompting, England",United Kingdom,GB,[-0.324963 50.832466]
71,2020-01-10 08:02:02,UK,@GMB This Meghan /Harry thing is a godsend for the chattering classes. Right up there with Brexit and Indyref2,"Newton Mearns, Scotland",United Kingdom,GB,[-4.325842 55.775117]
72,2020-01-10 08:26:25,"Cullen, Scotland",The scale of demand is tiny and yet the need for these children to be with family is massive 💔 The face of the UK i… https://t.co/jaIpII42ev,"Lintmill, Scotland",United Kingdom,GB,[-2.814195 57.6761  ]
73,2020-01-10 08:31:22,"Stirling, Scotland","“The Duke and Duchess of Sussex have said in a statement they ""intend to step back as 'senior' members of the Royal… https://t.co/WDhsxE0ft4","Stirling, Scotland",United Kingdom,GB,[-3.933591 56.107648]
74,2020-01-10 08:43:52,,"#HarryandMeghan going independent!! If only Scotland could go independent sa easy!!! 
We just need tae run away tae… https://t.co/FYqnXq0fN0","Drongan, Scotland",United Kingdom,GB,[-4.461192 55.43497 ]
75,2020-01-10 09:43:02,,"@fascinatorfun @RichardBentall I agree! When the no vote in Scot ref came through, I an others refused to accept th… https://t.co/HQrTQd9XTe","Gourdon, Scotland",United Kingdom,GB,[-2.285079 56.830372]
76,2020-01-10 10:00:24,"Glasgow, Scotland","@mgoldenmsp Dear mr Union Jack, it’s true there was a no vote in 2014. It’s now 2020 and the conditions have change… https://t.co/x1gNQlZp9o","Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
77,2020-01-10 10:12:32,Aberdeen Scotland,"@PeteWishart And Hear endeth the lesson, Ahmen, Scotland is God's own Country, #indyref2 #SNP","Aberdeen, Scotland",United Kingdom,GB,[-2.12704  57.160556]
78,2020-01-10 10:16:31,Giffnock 🏴󠁧󠁢󠁳󠁣󠁴󠁿,"Scottish Labour set for new civil war as party 'could support indyref2' https://t.co/kSpGw0T2lS
The Panto Season is… https://t.co/N1dVy0Mdan","Thornliebank, Scotland",United Kingdom,GB,[-4.291422 55.794269]
79,2020-01-10 11:38:58,"Scotland, EU","#indyref2020 @theSNP @scottishlabour @ScotTories 

We keep getting told we can’t have IndyRef2 bc IndyRef1 was a “o… https://t.co/41wBftbs8N","Stewarton, Scotland",United Kingdom,GB,[-4.515029 55.681607]
80,2020-01-10 12:30:39,Abertawe ,"@Cat_n_Bagpipes @EvansTheCrime I'd add a decade to that but the logic leading to it, in my head, is the same as you… https://t.co/j3HdwbETjf","Swansea, Wales",United Kingdom,GB,[-3.945735 51.644289]
81,2020-01-10 12:31:12,"Glasgow, Scotland","“A person only earns his/her freedom and his life who takes them every day by storm”.

“If we let some Scottish rai… https://t.co/Q5SYBiFNBP","Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
82,2020-01-10 12:49:20,Glasgow,Parasitism is a symbiotic relationship where one species benefits (UK) while the other species is harmed (Scotland)… https://t.co/BccyMT1026,"Clydebank, Scotland",United Kingdom,GB,[-4.42515  55.910873]
83,2020-01-10 13:12:30,Scotland,So we have no Scottish representation on #politics live today but the mandatory right wing think tank guest is allo… https://t.co/IRguQla3GF,"Fort William, Scotland",United Kingdom,GB,[-5.116402 56.807712]
84,2020-01-10 13:39:24,"County Durham, England","@SmartBusSol I'm actually OK with another Scottish Independence Referendum, though I would be rooting for them to stay.","Bishop Auckland, England",United Kingdom,GB,[-1.690192 54.647182]
85,2020-01-10 14:24:26,Glasgow,@Redpeter99 Maybe if they came out in favour of Scottish independence the press might leave them alone?,"Milngavie, Scotland",United Kingdom,GB,[-4.328935 55.927016]
86,2020-01-10 18:03:25,"London, England",@BTBusiness @SamFordUK @NicolaSturgeon @UofGlasgow @NicolaSturgeon did you see a speedy 5G Scottish independence through those goggles?,"Camberwell, London",United Kingdom,GB,[-0.070603 51.464686]
87,2020-01-10 18:09:59,Skelmersdale,"@Marty201023 @CPlagmann @rosiejones665 @ecg1888 @matthewlynch91 @Dan_Mol @Penguin46 Back off you!, in a post Brexit… https://t.co/FkQn0OPwhb","Up Holland, England",United Kingdom,GB,[-2.774312 53.54626 ]
88,2020-01-10 19:07:02,World,@CeeMacBee @UKGoingGlobal As you can imagine the students have never been encouraged to be part of it ! It is highl… https://t.co/TO8bi2AQid,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
89,2020-01-10 19:09:40,World,@EnglishmanAdam @markpalexander You are better out of this .... hole for the moment #indyref2 for Scotlandto do the same,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
90,2020-01-10 19:18:12,World,@OorDayHasCame When you talk rubbish once and people try to believe you and then discover that rubbish was not the… https://t.co/ijtLZXMXZy,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
91,2020-01-10 19:55:15,World,@Lord_Sugar @piersmorgan When you think about the EU citizens who will have to leave the UK as they are not suitabl… https://t.co/dHlYRz8IMd,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
92,2020-01-10 20:14:28,World,@Jojoteesend Suits me fine that Fluffy still using same loosing strategy #indyref2,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
93,2020-01-10 20:18:00,"Glasgow, Scotland",At the indy march there better be some crackin signs #indyref2,"Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
94,2020-01-10 20:18:45,World,@PeskyScot Scottish universities have 4 years degrees! Foreign students can only get three years students visas! Wh… https://t.co/2vRf0ST6E9,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
95,2020-01-10 20:19:18,,I sometimes hear young students talking about actors in Hollyoakes the soap opera &amp; it sounds a lot like this -m/wh… https://t.co/JW9DvRWqEj,"Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
96,2020-01-10 20:46:19,Cwm Llynfi,Hope #Glasgow will look after the many Welsh people that'll be joining the ranks tomorrow for a free Scotland and a… https://t.co/yyHARdpQUJ,"Maesteg, Wales",United Kingdom,GB,[-3.652869 51.616494]
97,2020-01-10 22:36:46,Aberdeen,I just read something the annoyed the crap out of me about ms Phillips who is running for labour leadership my ques… https://t.co/D2NCa3owDB,"Aberdeen, Scotland",United Kingdom,GB,[-2.12704  57.160556]
98,2020-01-10 23:02:35,"Glasgow, Scotland","Scotland flag 🏴󠁧󠁢󠁳󠁣󠁴󠁿 ✅ 
Warm jacket ✅ 
Boots ✅ 
Phone on charge ✅ 
Passion for #IndyRef2 ✅ 

Let‘s all march,… https://t.co/BeSYTrmKh8","Birkenshaw, Scotland",United Kingdom,GB,[-4.0624   55.827547]
99,2020-01-10 23:03:58,OKC,At this stage in the game I'm surprised that Westminster don't kick Scotland the fuck out of the UK. Everybody wins. #indyref2,"Houston, TX",United States,US,[-95.446486  29.838495]
100,2020-01-11 07:33:08,World,@Jeggit @GraceBrodie @Jackson_Carlaw Team Jackson! He thinks he competes for UK Olympic team! Unbelievable charlatans! #indyref2,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
101,2020-01-11 07:54:53,World,@JoshuaPotash @bellacaledonia I wished Scotland was to be a bit more active in their rejection of the Union. But to… https://t.co/2xhO5LUG4N,"Ålesund, Norway",Norway,NO,[ 6.311952 62.464714]
102,2020-01-11 08:21:05,"North East, England","When Scottish independence comes, redraw the border from the Angel of the North upwards and that 100% works for me https://t.co/K6hYLMZ9F2","Gateshead, England",United Kingdom,GB,[-1.568596 54.941545]
103,2020-01-11 08:32:04,"Edinburgh, Scotland","@CarfinThe @IanMurrayMP To get a swing of 10% to Yes in #indyref2 we need to persuade 451,000 No voters to switch t… https://t.co/DHxOzLwxn0","Edinburgh, Scotland",United Kingdom,GB,[-3.203008 55.943196]
104,2020-01-11 08:58:41,"Glasgow, Scotland","Proud of my @ScotGovFM   Articulate, Intelligent and outward looking. Proud of the nation we are and optimistic abo… https://t.co/csjvmkYhbE","Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
105,2020-01-11 09:02:59,"South Ayrshire, Scotland","Scrolling through a list of 175 #SNP seniors to see what they're doing for #AUOB today in #Glasgow

#indyref2… https://t.co/DpSwlDcI7I","Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
106,2020-01-11 09:49:46,"Glasgow, Scotland",Why is Liam from Dublin such an enthusiastic supporter of Scottish Independence? https://t.co/fSj37zVqIJ,"Cambuslang, Scotland",United Kingdom,GB,[-4.172646 55.820916]
107,2020-01-11 09:50:08,Scotland,I'm going to mute trans bigotry and Scottish independence. The priorities of the Yes movement are so retrograde and… https://t.co/d3pzn04nDj,"Elgin, Scotland",United Kingdom,GB,[-3.31444  57.646342]
108,2020-01-11 10:09:04,"Glasgow, Scotland",“Sounds like a good day to stay indoors”   Really? Coincidence?  Maybe Shereen doesn’t know there’s a march #indyref2 #AUOB,"Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
109,2020-01-11 10:20:06,"Liverpool, England","Thousands of independence supporters to join march in Glasgow

🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿

https://t.co/NvDmabEbPH","Liverpool, England",United Kingdom,GB,[-2.915427 53.419878]
110,2020-01-11 10:24:17,"Glasgow, Scotland",“Dreich” Day in Glasgow City Centre for the Scottish independence march @theSNP @scotgov @GlasgowCC @ScotRail… https://t.co/6s31BZgXqG,"Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
111,2020-01-11 10:28:53,The Republic of Scotland ,"Get off your knees Scotland! Demand Independence #indyref2 
 https://t.co/fqaXHLzyXk","Edinburgh, Scotland",United Kingdom,GB,[-3.203008 55.943196]
112,2020-01-11 10:31:22,"Liverpool, England",Scottish independence supporters ready for first of eight major marches in 2020 https://t.co/Fh9SeY7W5a,"Liverpool, England",United Kingdom,GB,[-2.915427 53.419878]
113,2020-01-11 10:34:01,United Kingdom,@AngusRobertson @ScotNational Perhaps that’s because there isn’t a democratic deficit in Scotland and no mandate fo… https://t.co/OgUtVhHkXy,"Witney, England",United Kingdom,GB,[-1.493825 51.787599]
114,2020-01-11 10:38:07,Here and There,I am on my way to Glasgow #AUOBGlasgow  🌬💦🌬💦🌬💦🌬💦🌬💦 See you there #indyref2,"Edinburgh, Scotland",United Kingdom,GB,[-3.203008 55.943196]
115,2020-01-11 10:43:46,"Glasgow, Scotland",Today is the day my raincoat zip has decided to break and me on my way to the #AUOB march. #getwetforindy #indyref2,"Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
116,2020-01-11 10:45:01,"Chester, England","Having personally chosen to make #GE2019 entirely about opposition to #indyref2, claiming it was the ""last chance t… https://t.co/UGB8B80GiZ","Chester, England",United Kingdom,GB,[-2.894882 53.19735 ]
117,2020-01-11 10:46:03,Liverpool (via North Ayrshire),"Solidarity to all those marching for Independence today in Glasgow. Terrible weather, apparently, but the prospect… https://t.co/uZmYQW3Pmw","Liverpool, England",United Kingdom,GB,[-2.915427 53.419878]
118,2020-01-11 10:56:21,"Edinburgh, Scotland",Dreadful weather in Scotland today. I wonder if the March for #Indyref2 will still go ahead in Glasgow...… https://t.co/cTHjCnL15X,"Scotland, United Kingdom",United Kingdom,GB,[-4.200441 57.739454]
119,2020-01-11 10:56:34,"Chester, England","Carlaw is just a stop gap until the Scottish elections in 2021, then we'll have the Tory leadership contest every… https://t.co/eQDrCpna6f","Chester, England",United Kingdom,GB,[-2.894882 53.19735 ]
120,2020-01-11 10:57:17,"Glasgow, Scotland",The weather isn’t as bad as it sounded in my 11th floor flat. Don’t be put off. It’s just rain and wind. Those who… https://t.co/K73JcbHiL4,"Glasgow, Scotland",United Kingdom,GB,[-4.241751 55.858303]
121,2020-01-11 11:03:51,Stevenston,Good luck to all the Glasgow marchers today #indyref2! Stay warm and shout loud xx,"Stevenston, Scotland",United Kingdom,GB,[-4.744891 55.636779]
